,receiver,transmitter,timestamp
70,85d8ce8a-3c29-47e4-b721-b24f1026ca01,04513d97-da45-4f8f-88e0-31f76f34b73e,2025-08-20 15:05:26.255602+00:00
71,bb0aafdf-5174-4d91-84e6-e17ec5647e1f,502bda5f-7f8d-46aa-a8aa-2b9739142c8c,2025-08-20 15:05:28.087096+00:00
72,707bd828-14cb-40b8-bd4d-785d916d1c43,92c0418f-390a-4827-9948-c2bd27d53426,2025-08-20 15:05:28.201065+00:00
73,70ac0564-0d3a-49c9-9728-28391c234e29,41265ae4-cab7-4085-9b7b-fe76d948ba84,2025-08-20 15:05:29.164074+00:00
74,70ac0564-0d3a-49c9-9728-28391c234e29,d91dd5d8-3bf8-43c7-9f0e-7e97c57c2b7c,2025-08-20 15:05:29.212781+00:00
75,cc65c623-518c-4bb3-94b9-4864693e45d4,80ccbd0e-db39-4db5-80fb-a8a6f72acbd1,2025-08-20 15:05:29.264286+00:00
76,41265ae4-cab7-4085-9b7b-fe76d948ba84,60cf1248-8954-453b-92d8-302e44a8d9e7,2025-08-20 15:05:30.370807+00:00
77,2db2bc6e-0488-40d2-949a-670f030a0fee,cf8f98fd-7a33-4537-9051-e1fdcea771dc,2025-08-20 15:05:31.108535+00:00
78,d19d8fa5-1ab1-44d2-8fe2-c43930fc62d8,bcd3cce7-2a56-4c30-90d9-3c574dfe3c73,2025-08-20 15:05:33.132422+00:00
79,12a7eab6-960c-4e77-8210-b107ebb79e83,41265ae4-cab7-4085-9b7b-fe76d948ba84,2025-08-20 15:05:33.324378+00:00
80,bcd3cce7-2a56-4c30-90d9-3c574dfe3c73,ab6082e8-7808-4f2b-b1ba-2202567b4d8c,2025-08-20 15:05:35.149653+00:00
81,f481378c-dc68-4108-af8e-a50715c288e5,e919b630-3555-475e-8f1e-bb27fdb26713,2025-08-20 15:05:35.339588+00:00
82,f481378c-dc68-4108-af8e-a50715c288e5,41265ae4-cab7-4085-9b7b-fe76d948ba84,2025-08-20 15:05:35.386555+00:00
83,d2c3f9ce-a311-4674-acdd-23bf7c814032,b0f7fc5d-d00f-4eb6-ad3b-dbf6c0d0766e,2025-08-20 15:05:38.282369+00:00
84,d91dd5d8-3bf8-43c7-9f0e-7e97c57c2b7c,41265ae4-cab7-4085-9b7b-fe76d948ba84,2025-08-20 15:05:39.105888+00:00
85,04513d97-da45-4f8f-88e0-31f76f34b73e,e21054b0-80e8-4ce0-bfcf-c1898d5f9c25,2025-08-20 15:05:39.363294+00:00
86,04513d97-da45-4f8f-88e0-31f76f34b73e,61329bb5-9e8f-41af-9caf-2a747b3d6d76,2025-08-20 15:05:39.412665+00:00
87,e919b630-3555-475e-8f1e-bb27fdb26713,e5291282-303c-4fac-8539-b2da73e24a1e,2025-08-20 15:05:40.134577+00:00
88,e919b630-3555-475e-8f1e-bb27fdb26713,41265ae4-cab7-4085-9b7b-fe76d948ba84,2025-08-20 15:05:40.183710+00:00
89,c2f4c294-7313-4a1a-8e0f-20e20e2ad299,b4331538-c407-448f-8ed4-04e12afba43a,2025-08-20 15:05:40.234064+00:00
90,fabd752f-5294-4d23-8da4-8827c0da3872,502bda5f-7f8d-46aa-a8aa-2b9739142c8c,2025-08-20 15:05:44.117385+00:00
91,60cf1248-8954-453b-92d8-302e44a8d9e7,e5291282-303c-4fac-8539-b2da73e24a1e,2025-08-20 15:05:45.368192+00:00
92,60cf1248-8954-453b-92d8-302e44a8d9e7,e919b630-3555-475e-8f1e-bb27fdb26713,2025-08-20 15:05:45.416637+00:00
93,60cf1248-8954-453b-92d8-302e44a8d9e7,85d8ce8a-3c29-47e4-b721-b24f1026ca01,2025-08-20 15:05:45.461379+00:00
94,e5291282-303c-4fac-8539-b2da73e24a1e,41265ae4-cab7-4085-9b7b-fe76d948ba84,2025-08-20 15:05:45.508106+00:00
95,e5291282-303c-4fac-8539-b2da73e24a1e,70ac0564-0d3a-49c9-9728-28391c234e29,2025-08-20 15:05:45.556604+00:00
96,bcd3cce7-2a56-4c30-90d9-3c574dfe3c73,1a426f4e-c6b8-4fdf-8a19-dca6b4a4ef7e,2025-08-20 15:05:48.174278+00:00
97,80ccbd0e-db39-4db5-80fb-a8a6f72acbd1,fabd752f-5294-4d23-8da4-8827c0da3872,2025-08-20 15:05:48.402136+00:00
98,80ccbd0e-db39-4db5-80fb-a8a6f72acbd1,70a11b4f-8fa8-4b9f-bfc2-25e1369abb93,2025-08-20 15:05:48.452184+00:00
99,bb0aafdf-5174-4d91-84e6-e17ec5647e1f,76bd1d48-31fc-4e1a-8cf4-5fe6b28e13dd,2025-08-20 15:05:49.128636+00:00
100,61329bb5-9e8f-41af-9caf-2a747b3d6d76,76bd1d48-31fc-4e1a-8cf4-5fe6b28e13dd,2025-08-20 15:05:50.386658+00:00
101,61329bb5-9e8f-41af-9caf-2a747b3d6d76,bb0aafdf-5174-4d91-84e6-e17ec5647e1f,2025-08-20 15:05:50.435636+00:00
102,2de88a59-a096-4009-a1cd-abf0eb60fb3c,cea025ad-62db-468f-a5aa-4aea63aad12b,2025-08-20 15:05:51.208663+00:00
103,b7aa97dc-6e93-40c6-a529-719c0fba0e20,92c0418f-390a-4827-9948-c2bd27d53426,2025-08-20 15:05:51.482908+00:00
104,bcd3cce7-2a56-4c30-90d9-3c574dfe3c73,cb59307c-5ef2-4187-b315-e6ac0b3a283a,2025-08-20 15:05:55.209746+00:00
105,85d8ce8a-3c29-47e4-b721-b24f1026ca01,bcd3cce7-2a56-4c30-90d9-3c574dfe3c73,2025-08-20 15:05:55.272269+00:00
106,f481378c-dc68-4108-af8e-a50715c288e5,70ac0564-0d3a-49c9-9728-28391c234e29,2025-08-20 15:05:55.366177+00:00
107,f481378c-dc68-4108-af8e-a50715c288e5,b7aa97dc-6e93-40c6-a529-719c0fba0e20,2025-08-20 15:05:55.411430+00:00
108,1a426f4e-c6b8-4fdf-8a19-dca6b4a4ef7e,1ef6e335-9532-49cd-be88-39aa14249fce,2025-08-20 15:06:01.179051+00:00
109,1a426f4e-c6b8-4fdf-8a19-dca6b4a4ef7e,41e78e02-47aa-474a-a1fd-4955ccd6c626,2025-08-20 15:06:01.226060+00:00
110,1a426f4e-c6b8-4fdf-8a19-dca6b4a4ef7e,cb59307c-5ef2-4187-b315-e6ac0b3a283a,2025-08-20 15:06:01.271192+00:00
111,1a426f4e-c6b8-4fdf-8a19-dca6b4a4ef7e,bcd3cce7-2a56-4c30-90d9-3c574dfe3c73,2025-08-20 15:06:01.314676+00:00
112,502bda5f-7f8d-46aa-a8aa-2b9739142c8c,4dc70ca0-2904-4066-babc-4025b54fdcb1,2025-08-20 15:06:01.512863+00:00
113,cc65c623-518c-4bb3-94b9-4864693e45d4,e5291282-303c-4fac-8539-b2da73e24a1e,2025-08-20 15:06:02.304041+00:00
114,707bd828-14cb-40b8-bd4d-785d916d1c43,d2c3f9ce-a311-4674-acdd-23bf7c814032,2025-08-20 15:06:05.292553+00:00
115,707bd828-14cb-40b8-bd4d-785d916d1c43,d4e201f9-18a2-4acc-805b-9b2385a5b749,2025-08-20 15:06:05.336668+00:00
116,cb59307c-5ef2-4187-b315-e6ac0b3a283a,6c4322ca-389a-41e8-99d0-06856cad0295,2025-08-20 15:06:05.380118+00:00
117,cb59307c-5ef2-4187-b315-e6ac0b3a283a,41e78e02-47aa-474a-a1fd-4955ccd6c626,2025-08-20 15:06:05.428236+00:00
118,e5291282-303c-4fac-8539-b2da73e24a1e,cf8f98fd-7a33-4537-9051-e1fdcea771dc,2025-08-20 15:06:07.535132+00:00
119,e919b630-3555-475e-8f1e-bb27fdb26713,a47bc802-fb18-4cc7-bdb5-070062fd2895,2025-08-20 15:06:08.179835+00:00
120,c12ce4e7-5a0d-44ac-8523-f63c1e288934,60cf1248-8954-453b-92d8-302e44a8d9e7,2025-08-20 15:06:09.140788+00:00
121,4dc70ca0-2904-4066-babc-4025b54fdcb1,70a11b4f-8fa8-4b9f-bfc2-25e1369abb93,2025-08-20 15:06:09.398621+00:00
122,1665e860-bb80-4006-9ede-0db0519f4d8e,e5291282-303c-4fac-8539-b2da73e24a1e,2025-08-20 15:06:11.678117+00:00
123,7df8ab6b-decb-43fc-b02a-d2bb94e5998a,e5291282-303c-4fac-8539-b2da73e24a1e,2025-08-20 15:06:13.569032+00:00
124,7df8ab6b-decb-43fc-b02a-d2bb94e5998a,41265ae4-cab7-4085-9b7b-fe76d948ba84,2025-08-20 15:06:13.615097+00:00
125,7df8ab6b-decb-43fc-b02a-d2bb94e5998a,cf8f98fd-7a33-4537-9051-e1fdcea771dc,2025-08-20 15:06:13.662488+00:00
126,2db2bc6e-0488-40d2-949a-670f030a0fee,fabd752f-5294-4d23-8da4-8827c0da3872,2025-08-20 15:06:14.151511+00:00
127,d34aa39a-2e2e-4b3c-b40d-c297f790866d,5fac07c2-41ef-4288-be08-fca0999cd762,2025-08-20 15:06:14.266556+00:00
128,bb0aafdf-5174-4d91-84e6-e17ec5647e1f,2d548212-e130-4635-9590-488ed47e826d,2025-08-20 15:06:15.136866+00:00
129,bb0aafdf-5174-4d91-84e6-e17ec5647e1f,e5291282-303c-4fac-8539-b2da73e24a1e,2025-08-20 15:06:15.182105+00:00
130,1a426f4e-c6b8-4fdf-8a19-dca6b4a4ef7e,cea025ad-62db-468f-a5aa-4aea63aad12b,2025-08-20 15:06:15.227295+00:00
131,1a426f4e-c6b8-4fdf-8a19-dca6b4a4ef7e,80ccbd0e-db39-4db5-80fb-a8a6f72acbd1,2025-08-20 15:06:15.273186+00:00
132,d19d8fa5-1ab1-44d2-8fe2-c43930fc62d8,6c4322ca-389a-41e8-99d0-06856cad0295,2025-08-20 15:06:15.320575+00:00
133,5fac07c2-41ef-4288-be08-fca0999cd762,5cf93cbf-3e42-4de3-a5a3-3ac2b0378923,2025-08-20 15:06:15.368198+00:00
134,5fac07c2-41ef-4288-be08-fca0999cd762,f1f6f2fa-c8a2-4f29-9e2c-11756d2468b7,2025-08-20 15:06:15.413416+00:00
135,76bd1d48-31fc-4e1a-8cf4-5fe6b28e13dd,e21054b0-80e8-4ce0-bfcf-c1898d5f9c25,2025-08-20 15:06:17.227435+00:00
136,76bd1d48-31fc-4e1a-8cf4-5fe6b28e13dd,b7aa97dc-6e93-40c6-a529-719c0fba0e20,2025-08-20 15:06:17.275844+00:00
137,76bd1d48-31fc-4e1a-8cf4-5fe6b28e13dd,41e78e02-47aa-474a-a1fd-4955ccd6c626,2025-08-20 15:06:17.320439+00:00
138,d4e201f9-18a2-4acc-805b-9b2385a5b749,b0f7fc5d-d00f-4eb6-ad3b-dbf6c0d0766e,2025-08-20 15:06:18.522624+00:00
139,d4e201f9-18a2-4acc-805b-9b2385a5b749,f1f6f2fa-c8a2-4f29-9e2c-11756d2468b7,2025-08-20 15:06:18.573783+00:00
140,b4331538-c407-448f-8ed4-04e12afba43a,80ccbd0e-db39-4db5-80fb-a8a6f72acbd1,2025-08-20 15:06:19.392439+00:00
141,b4331538-c407-448f-8ed4-04e12afba43a,c2f4c294-7313-4a1a-8e0f-20e20e2ad299,2025-08-20 15:06:19.437930+00:00
142,b4331538-c407-448f-8ed4-04e12afba43a,70f16597-1ba4-4782-b2fa-0c8fd17cb647,2025-08-20 15:06:19.482855+00:00
143,cf8f98fd-7a33-4537-9051-e1fdcea771dc,e21c6325-d24f-402b-b972-f642622c59ce,2025-08-20 15:06:19.532213+00:00
144,cf8f98fd-7a33-4537-9051-e1fdcea771dc,c2f4c294-7313-4a1a-8e0f-20e20e2ad299,2025-08-20 15:06:19.577578+00:00
145,cf8f98fd-7a33-4537-9051-e1fdcea771dc,70f16597-1ba4-4782-b2fa-0c8fd17cb647,2025-08-20 15:06:19.623683+00:00
146,70a11b4f-8fa8-4b9f-bfc2-25e1369abb93,80ccbd0e-db39-4db5-80fb-a8a6f72acbd1,2025-08-20 15:06:20.219193+00:00
147,70a11b4f-8fa8-4b9f-bfc2-25e1369abb93,502bda5f-7f8d-46aa-a8aa-2b9739142c8c,2025-08-20 15:06:20.269283+00:00
148,70a11b4f-8fa8-4b9f-bfc2-25e1369abb93,c2f4c294-7313-4a1a-8e0f-20e20e2ad299,2025-08-20 15:06:20.319281+00:00
149,6c4322ca-389a-41e8-99d0-06856cad0295,7c892017-e1fa-4bef-9a73-aa1b80c014da,2025-08-20 15:06:23.513311+00:00
150,6c4322ca-389a-41e8-99d0-06856cad0295,ab6082e8-7808-4f2b-b1ba-2202567b4d8c,2025-08-20 15:06:23.561744+00:00
151,6c4322ca-389a-41e8-99d0-06856cad0295,d91dd5d8-3bf8-43c7-9f0e-7e97c57c2b7c,2025-08-20 15:06:23.613475+00:00
152,41265ae4-cab7-4085-9b7b-fe76d948ba84,f481378c-dc68-4108-af8e-a50715c288e5,2025-08-20 15:06:24.480616+00:00
153,e21054b0-80e8-4ce0-bfcf-c1898d5f9c25,f1120baf-6140-4024-90ed-2efd101e805c,2025-08-20 15:06:25.317379+00:00
154,e21054b0-80e8-4ce0-bfcf-c1898d5f9c25,61329bb5-9e8f-41af-9caf-2a747b3d6d76,2025-08-20 15:06:25.363372+00:00
155,e21054b0-80e8-4ce0-bfcf-c1898d5f9c25,04513d97-da45-4f8f-88e0-31f76f34b73e,2025-08-20 15:06:25.409107+00:00
156,e21054b0-80e8-4ce0-bfcf-c1898d5f9c25,41e78e02-47aa-474a-a1fd-4955ccd6c626,2025-08-20 15:06:25.456650+00:00
157,cea025ad-62db-468f-a5aa-4aea63aad12b,2de88a59-a096-4009-a1cd-abf0eb60fb3c,2025-08-20 15:06:26.468656+00:00
158,cea025ad-62db-468f-a5aa-4aea63aad12b,5cf93cbf-3e42-4de3-a5a3-3ac2b0378923,2025-08-20 15:06:26.513379+00:00
159,cea025ad-62db-468f-a5aa-4aea63aad12b,c2f4c294-7313-4a1a-8e0f-20e20e2ad299,2025-08-20 15:06:26.564071+00:00
160,80ccbd0e-db39-4db5-80fb-a8a6f72acbd1,c2f4c294-7313-4a1a-8e0f-20e20e2ad299,2025-08-20 15:06:27.432608+00:00
161,e21c6325-d24f-402b-b972-f642622c59ce,5cf93cbf-3e42-4de3-a5a3-3ac2b0378923,2025-08-20 15:06:27.477555+00:00
162,b7aa97dc-6e93-40c6-a529-719c0fba0e20,f2c244dc-aeb9-4494-90d7-0de5309ad595,2025-08-20 15:06:30.530710+00:00
163,c7ce7da0-e546-448e-a589-f5d922ba1a28,61329bb5-9e8f-41af-9caf-2a747b3d6d76,2025-08-20 15:06:31.555659+00:00
164,c7ce7da0-e546-448e-a589-f5d922ba1a28,85d8ce8a-3c29-47e4-b721-b24f1026ca01,2025-08-20 15:06:31.603205+00:00
165,70ac0564-0d3a-49c9-9728-28391c234e29,cc65c623-518c-4bb3-94b9-4864693e45d4,2025-08-20 15:06:36.231251+00:00
166,2de88a59-a096-4009-a1cd-abf0eb60fb3c,e21054b0-80e8-4ce0-bfcf-c1898d5f9c25,2025-08-20 15:06:37.247142+00:00
167,d2c3f9ce-a311-4674-acdd-23bf7c814032,d4e201f9-18a2-4acc-805b-9b2385a5b749,2025-08-20 15:06:38.404844+00:00
168,f1120baf-6140-4024-90ed-2efd101e805c,f2c244dc-aeb9-4494-90d7-0de5309ad595,2025-08-20 15:06:39.177587+00:00
169,f1120baf-6140-4024-90ed-2efd101e805c,e919b630-3555-475e-8f1e-bb27fdb26713,2025-08-20 15:06:39.223736+00:00
170,5cf93cbf-3e42-4de3-a5a3-3ac2b0378923,80ccbd0e-db39-4db5-80fb-a8a6f72acbd1,2025-08-20 15:06:39.755814+00:00
171,5cf93cbf-3e42-4de3-a5a3-3ac2b0378923,502bda5f-7f8d-46aa-a8aa-2b9739142c8c,2025-08-20 15:06:39.798266+00:00
172,85d8ce8a-3c29-47e4-b721-b24f1026ca01,d91dd5d8-3bf8-43c7-9f0e-7e97c57c2b7c,2025-08-20 15:06:40.340884+00:00
173,d34aa39a-2e2e-4b3c-b40d-c297f790866d,fabd752f-5294-4d23-8da4-8827c0da3872,2025-08-20 15:06:40.385352+00:00
174,d34aa39a-2e2e-4b3c-b40d-c297f790866d,cc65c623-518c-4bb3-94b9-4864693e45d4,2025-08-20 15:06:40.431411+00:00
175,d34aa39a-2e2e-4b3c-b40d-c297f790866d,bb0aafdf-5174-4d91-84e6-e17ec5647e1f,2025-08-20 15:06:40.478374+00:00
176,502bda5f-7f8d-46aa-a8aa-2b9739142c8c,80ccbd0e-db39-4db5-80fb-a8a6f72acbd1,2025-08-20 15:06:41.556179+00:00
177,7df8ab6b-decb-43fc-b02a-d2bb94e5998a,12a7eab6-960c-4e77-8210-b107ebb79e83,2025-08-20 15:06:43.670806+00:00
178,1665e860-bb80-4006-9ede-0db0519f4d8e,2db2bc6e-0488-40d2-949a-670f030a0fee,2025-08-20 15:06:45.701391+00:00
179,fabd752f-5294-4d23-8da4-8827c0da3872,bb0aafdf-5174-4d91-84e6-e17ec5647e1f,2025-08-20 15:06:47.397805+00:00
180,707bd828-14cb-40b8-bd4d-785d916d1c43,f1f6f2fa-c8a2-4f29-9e2c-11756d2468b7,2025-08-20 15:06:48.316933+00:00
